,PERMNO,DATE,SHRCD,HEXCD,RET,date
732,10003.0,1988-01-29,11.0,3.0,0.3392857015132904,1988-01-29
733,10003.0,1988-02-29,11.0,3.0,0.02666666731238365,1988-02-29
734,10003.0,1988-03-31,11.0,3.0,0.02631578966975212,1988-03-31
735,10003.0,1988-04-29,11.0,3.0,-0.08974359184503555,1988-04-29
736,10003.0,1988-05-31,11.0,3.0,0.06338027864694595,1988-05-31
737,10003.0,1988-06-30,11.0,3.0,0.12751677632331848,1988-06-30
738,10003.0,1988-07-29,11.0,3.0,0.0595238097012043,1988-07-29
739,10003.0,1988-08-31,11.0,3.0,-0.056179776787757874,1988-08-31
740,10003.0,1988-09-30,11.0,3.0,-0.10843373835086823,1988-09-30
741,10003.0,1988-10-31,11.0,3.0,0.027027027681469917,1988-10-31
742,10003.0,1988-11-30,11.0,3.0,0.0,1988-11-30
743,10003.0,1988-12-30,11.0,3.0,0.013333333656191826,1988-12-30
744,10003.0,1989-01-31,11.0,3.0,-0.03947368264198303,1989-01-31
745,10003.0,1989-02-28,11.0,3.0,-0.054794520139694214,1989-02-28
746,10003.0,1989-03-31,11.0,3.0,0.07352941483259201,1989-03-31
747,10003.0,1989-04-28,11.0,3.0,-0.054794520139694214,1989-04-28
748,10003.0,1989-05-31,11.0,3.0,0.12318840622901917,1989-05-31
749,10003.0,1989-06-30,11.0,3.0,-0.1895424872636795,1989-06-30
750,10003.0,1989-07-31,11.0,3.0,0.032258063554763794,1989-07-31
751,10003.0,1989-08-31,11.0,3.0,0.12656250596046448,1989-08-31
752,10003.0,1989-09-29,11.0,3.0,-0.07042253762483597,1989-09-29
753,10003.0,1989-10-31,11.0,3.0,-0.19696970283985138,1989-10-31
754,10003.0,1989-11-30,11.0,3.0,-0.1320754736661911,1989-11-30
755,10003.0,1989-12-29,11.0,3.0,-0.260869562625885,1989-12-29
756,10003.0,1990-01-31,11.0,3.0,-0.0882352963089943,1990-01-31
757,10003.0,1990-02-28,11.0,3.0,0.25806450843811035,1990-02-28
758,10003.0,1990-03-30,11.0,3.0,-0.1794871836900711,1990-03-30
759,10003.0,1990-04-30,11.0,3.0,-0.125,1990-04-30
760,10003.0,1990-05-31,11.0,3.0,0.0,1990-05-31
761,10003.0,1990-06-29,11.0,3.0,-0.1785714328289032,1990-06-29
762,10003.0,1990-07-31,11.0,3.0,-0.1304347813129425,1990-07-31
763,10003.0,1990-08-31,11.0,3.0,0.22499999403953552,1990-08-31
764,10003.0,1990-09-28,11.0,3.0,-0.36734694242477417,1990-09-28
765,10003.0,1990-10-31,11.0,3.0,0.032258063554763794,1990-10-31
766,10003.0,1990-11-30,11.0,3.0,-0.1875,1990-11-30
767,10003.0,1990-12-31,11.0,3.0,-0.23076923191547394,1990-12-31
768,10003.0,1991-01-31,11.0,3.0,0.05000000074505806,1991-01-31
769,10003.0,1991-02-28,11.0,3.0,0.1428571492433548,1991-02-28
770,10003.0,1991-03-28,11.0,3.0,-0.0416666679084301,1991-03-28
771,10003.0,1991-04-30,11.0,3.0,0.0,1991-04-30
772,10003.0,1991-05-31,11.0,3.0,0.260869562625885,1991-05-31
773,10003.0,1991-06-28,11.0,3.0,-0.3103448152542114,1991-06-28
774,10003.0,1991-07-31,11.0,3.0,0.20000000298023224,1991-07-31
775,10003.0,1991-08-30,11.0,3.0,-0.0416666679084301,1991-08-30
776,10003.0,1991-09-30,11.0,3.0,-0.043478261679410934,1991-09-30
777,10003.0,1991-10-31,11.0,3.0,-0.27272728085517883,1991-10-31
778,10003.0,1991-11-29,11.0,3.0,-0.1875,1991-11-29
779,10003.0,1991-12-31,11.0,3.0,-0.26923078298568726,1991-12-31
780,10003.0,1992-01-31,11.0,3.0,1.736842155456543,1992-01-31
781,10003.0,1992-02-28,11.0,3.0,-0.1538461595773697,1992-02-28
782,10003.0,1992-03-31,11.0,3.0,0.13636364042758942,1992-03-31
783,10003.0,1992-04-30,11.0,3.0,-0.05999999865889549,1992-04-30
784,10003.0,1992-05-29,11.0,3.0,0.10638298094272614,1992-05-29
785,10003.0,1992-06-30,11.0,3.0,-0.17307692766189575,1992-06-30
786,10003.0,1992-07-31,11.0,3.0,-0.25581395626068115,1992-07-31
787,10003.0,1992-08-31,11.0,3.0,0.0625,1992-08-31
788,10003.0,1992-09-30,11.0,3.0,0.29411765933036804,1992-09-30
789,10003.0,1992-10-30,11.0,3.0,-0.27272728085517883,1992-10-30
790,10003.0,1992-11-30,11.0,3.0,0.375,1992-11-30
791,10003.0,1992-12-31,11.0,3.0,0.40909090638160706,1992-12-31
792,10003.0,1993-01-29,11.0,3.0,0.22580644488334656,1993-01-29
793,10003.0,1993-02-26,11.0,3.0,-0.07894736528396606,1993-02-26
794,10003.0,1993-03-31,11.0,3.0,-0.02857142873108387,1993-03-31
795,10003.0,1993-04-30,11.0,3.0,-0.1764705926179886,1993-04-30
796,10003.0,1993-05-28,11.0,3.0,-0.0714285746216774,1993-05-28
797,10003.0,1993-06-30,11.0,3.0,-0.01923076994717121,1993-06-30
798,10003.0,1993-07-30,11.0,3.0,0.09803921729326248,1993-07-30
799,10003.0,1993-08-31,11.0,3.0,0.0,1993-08-31
800,10003.0,1993-09-30,11.0,3.0,0.0357142873108387,1993-09-30
801,10003.0,1993-10-29,11.0,3.0,-0.17241379618644714,1993-10-29
802,10003.0,1993-11-30,11.0,3.0,-0.0833333358168602,1993-11-30
803,10003.0,1993-12-31,11.0,3.0,-0.06818182021379471,1993-12-31
804,10003.0,1994-01-31,11.0,3.0,0.0731707289814949,1994-01-31
805,10003.0,1994-02-28,11.0,3.0,-0.09090909361839294,1994-02-28
806,10003.0,1994-03-31,11.0,3.0,0.05000000074505806,1994-03-31
807,10003.0,1994-04-29,11.0,3.0,0.0,1994-04-29
808,10003.0,1994-05-31,11.0,3.0,0.190476194024086,1994-05-31
809,10003.0,1994-06-30,11.0,3.0,-0.10000000149011612,1994-06-30
810,10003.0,1994-07-29,11.0,3.0,0.02222222276031971,1994-07-29
811,10003.0,1994-08-31,11.0,3.0,-0.08695652335882187,1994-08-31
812,10003.0,1994-09-30,11.0,3.0,-0.095238097012043,1994-09-30
813,10003.0,1994-10-31,11.0,3.0,0.15789473056793213,1994-10-31
814,10003.0,1994-11-30,11.0,3.0,-0.09090909361839294,1994-11-30
815,10003.0,1994-12-30,11.0,3.0,-0.10000000149011612,1994-12-30
816,10003.0,1995-01-31,11.0,3.0,-0.0555555559694767,1995-01-31
817,10003.0,1995-02-28,11.0,3.0,0.029411764815449715,1995-02-28
818,10003.0,1995-03-31,11.0,3.0,-0.08571428805589676,1995-03-31
819,10003.0,1995-04-28,11.0,3.0,0.5,1995-04-28
820,10003.0,1995-05-31,11.0,3.0,-0.125,1995-05-31
821,10003.0,1995-06-30,11.0,3.0,0.523809552192688,1995-06-30
822,10003.0,1995-07-31,11.0,3.0,0.15625,1995-07-31
823,10003.0,1995-08-31,11.0,3.0,0.0810810774564743,1995-08-31
824,10003.0,1995-09-29,11.0,3.0,0.07500000298023224,1995-09-29
825,10003.0,1995-10-31,11.0,3.0,-0.04651162773370743,1995-10-31
826,10003.0,1995-11-30,11.0,3.0,0.04878048598766327,1995-11-30
827,10003.0,1995-12-29,11.0,3.0,,1995-12-29
828,10005.0,1985-12-31,,3.0,,1985-12-31
829,10005.0,1986-01-31,10.0,3.0,,1986-01-31
830,10005.0,1986-02-28,10.0,3.0,-0.3333333432674408,1986-02-28
831,10005.0,1986-03-31,10.0,3.0,0.125,1986-03-31
832,10005.0,1986-04-30,10.0,3.0,0.0555555559694767,1986-04-30
833,10005.0,1986-05-30,10.0,3.0,0.0,1986-05-30
834,10005.0,1986-06-30,10.0,3.0,-0.5263158082962036,1986-06-30
835,10005.0,1986-07-31,10.0,3.0,-0.5555555820465088,1986-07-31
836,10005.0,1986-08-29,10.0,3.0,0.25,1986-08-29
837,10005.0,1986-09-30,10.0,3.0,0.4000000059604645,1986-09-30
838,10005.0,1986-10-31,10.0,3.0,0.0,1986-10-31
839,10005.0,1986-11-28,10.0,3.0,-0.1428571492433548,1986-11-28
840,10005.0,1986-12-31,10.0,3.0,0.0,1986-12-31
841,10005.0,1987-01-30,10.0,3.0,0.6666666865348816,1987-01-30
842,10005.0,1987-02-27,10.0,3.0,0.10000000149011612,1987-02-27
843,10005.0,1987-03-31,10.0,3.0,0.0,1987-03-31
844,10005.0,1987-04-30,10.0,3.0,0.0,1987-04-30
845,10005.0,1987-05-29,10.0,3.0,0.4545454680919647,1987-05-29
846,10005.0,1987-06-30,10.0,3.0,-0.125,1987-06-30
847,10005.0,1987-07-31,10.0,3.0,0.7142857313156128,1987-07-31
848,10005.0,1987-08-31,10.0,3.0,-0.375,1987-08-31
849,10005.0,1987-09-30,10.0,3.0,-0.2666666805744171,1987-09-30
850,10005.0,1987-10-30,10.0,3.0,-0.1818181872367859,1987-10-30
851,10005.0,1987-11-30,10.0,3.0,0.0,1987-11-30
852,10005.0,1987-12-31,10.0,3.0,0.0,1987-12-31
853,10005.0,1988-01-29,10.0,3.0,0.1111111119389534,1988-01-29
854,10005.0,1988-02-29,10.0,3.0,0.0,1988-02-29
855,10005.0,1988-03-31,10.0,3.0,0.0,1988-03-31
856,10005.0,1988-04-29,10.0,3.0,-0.20000000298023224,1988-04-29
857,10005.0,1988-05-31,10.0,3.0,-0.125,1988-05-31
858,10005.0,1988-06-30,10.0,3.0,0.0,1988-06-30
859,10005.0,1988-07-29,10.0,3.0,0.2857142984867096,1988-07-29
860,10005.0,1988-08-31,10.0,3.0,0.0,1988-08-31
861,10005.0,1988-09-30,10.0,3.0,-0.3333333432674408,1988-09-30
862,10005.0,1988-10-31,10.0,3.0,0.0,1988-10-31
863,10005.0,1988-11-30,10.0,3.0,0.0,1988-11-30
864,10005.0,1988-12-30,10.0,3.0,0.0,1988-12-30
865,10005.0,1989-01-31,10.0,3.0,0.0,1989-01-31
866,10005.0,1989-02-28,10.0,3.0,0.0,1989-02-28
867,10005.0,1989-03-31,10.0,3.0,0.0,1989-03-31
868,10005.0,1989-04-28,10.0,3.0,-0.1666666716337204,1989-04-28
869,10005.0,1989-05-31,10.0,3.0,0.0,1989-05-31
870,10005.0,1989-06-30,10.0,3.0,0.0,1989-06-30
871,10005.0,1989-07-31,10.0,3.0,0.0,1989-07-31
872,10005.0,1989-08-31,10.0,3.0,-0.20000000298023224,1989-08-31
873,10005.0,1989-09-29,10.0,3.0,-0.25,1989-09-29
874,10005.0,1989-10-31,10.0,3.0,0.0,1989-10-31
875,10005.0,1989-11-30,10.0,3.0,0.3333333432674408,1989-11-30
876,10005.0,1989-12-29,10.0,3.0,0.0,1989-12-29
877,10005.0,1990-01-31,10.0,3.0,0.0,1990-01-31
878,10005.0,1990-02-28,10.0,3.0,-0.25,1990-02-28
879,10005.0,1990-03-30,10.0,3.0,0.0,1990-03-30
880,10005.0,1990-04-30,10.0,3.0,0.0,1990-04-30
881,10005.0,1990-05-31,10.0,3.0,0.0,1990-05-31
882,10005.0,1990-06-29,10.0,3.0,0.0,1990-06-29
883,10005.0,1990-07-31,10.0,3.0,0.0,1990-07-31
884,10005.0,1990-08-31,10.0,3.0,0.0,1990-08-31
885,10005.0,1990-09-28,10.0,3.0,0.6666666865348816,1990-09-28
886,10005.0,1990-10-31,10.0,3.0,-0.4000000059604645,1990-10-31
887,10005.0,1990-11-30,10.0,3.0,0.0,1990-11-30
888,10005.0,1990-12-31,10.0,3.0,0.0,1990-12-31
889,10005.0,1991-01-31,10.0,3.0,0.6666666865348816,1991-01-31
890,10005.0,1991-02-28,10.0,3.0,0.0,1991-02-28
891,10005.0,1991-03-28,10.0,3.0,0.0,1991-03-28
892,10005.0,1991-04-30,10.0,3.0,0.0,1991-04-30
893,10005.0,1991-05-31,10.0,3.0,0.0,1991-05-31
894,10005.0,1991-06-28,10.0,3.0,0.6000000238418579,1991-06-28
895,10005.0,1991-07-31,10.0,3.0,,1991-07-31
896,10006.0,1926-01-30,10.0,1.0,0.03273170441389084,1926-01-30
897,10006.0,1926-02-27,10.0,1.0,-0.0714285746216774,1926-02-27
898,10006.0,1926-03-31,10.0,1.0,-0.04273504391312599,1926-03-31
899,10006.0,1926-04-30,10.0,1.0,-0.02590673603117466,1926-04-30
900,10006.0,1926-05-28,10.0,1.0,0.02393617108464241,1926-05-28
901,10006.0,1926-06-30,10.0,1.0,0.04415584355592728,1926-06-30
902,10006.0,1926-07-31,10.0,1.0,,1926-07-31
903,10006.0,1926-08-31,10.0,1.0,0.020202020183205605,1926-08-31
904,10006.0,1926-09-30,10.0,1.0,0.009900989942252636,1926-09-30
905,10006.0,1926-10-30,10.0,1.0,-0.014925372786819935,1926-10-30
906,10006.0,1926-11-30,10.0,1.0,0.047979798167943954,1926-11-30
907,10006.0,1926-12-31,10.0,1.0,-0.0072289155796170235,1926-12-31
908,10006.0,1927-01-31,10.0,1.0,-0.013546798378229141,1927-01-31
909,10006.0,1927-02-28,10.0,1.0,0.06616728752851486,1927-02-28
910,10006.0,1927-03-31,10.0,1.0,-0.028103044256567955,1927-03-31
911,10006.0,1927-04-30,10.0,1.0,-0.014669926837086678,1927-04-30
912,10006.0,1927-05-31,10.0,1.0,0.07816377282142639,1927-05-31
913,10006.0,1927-06-30,10.0,1.0,-0.07479862123727798,1927-06-30
914,10006.0,1927-07-30,10.0,1.0,0.03030303120613098,1927-07-30
915,10006.0,1927-08-31,10.0,1.0,0.0024509804788976908,1927-08-31
916,10006.0,1927-09-30,10.0,1.0,0.012224938720464706,1927-09-30
917,10006.0,1927-10-31,10.0,1.0,-0.029411764815449715,1927-10-31
918,10006.0,1927-11-30,10.0,1.0,0.05050504952669144,1927-11-30
919,10006.0,1927-12-31,10.0,1.0,0.07451923191547394,1927-12-31
920,10006.0,1928-01-31,10.0,1.0,0.0,1928-01-31
921,10006.0,1928-02-29,10.0,1.0,-0.038548752665519714,1928-02-29
922,10006.0,1928-03-31,10.0,1.0,0.014150943607091904,1928-03-31
923,10006.0,1928-04-30,10.0,1.0,-0.009433962404727936,1928-04-30
924,10006.0,1928-05-31,10.0,1.0,-0.03214285895228386,1928-05-31
925,10006.0,1928-06-30,10.0,1.0,-0.03936039283871651,1928-06-30
926,10006.0,1928-07-31,10.0,1.0,-0.06371911615133286,1928-07-31
927,10006.0,1928-08-31,10.0,1.0,0.04444444552063942,1928-08-31
928,10006.0,1928-09-29,10.0,1.0,0.035904254764318466,1928-09-29
929,10006.0,1928-10-31,10.0,1.0,-0.050847455859184265,1928-10-31
930,10006.0,1928-11-30,10.0,1.0,0.032967034727334976,1928-11-30
931,10006.0,1928-12-31,10.0,1.0,0.059840425848960876,1928-12-31
932,10006.0,1929-01-31,10.0,1.0,0.01146496832370758,1929-01-31
933,10006.0,1929-02-28,10.0,1.0,0.002518891589716077,1929-02-28
934,10006.0,1929-03-28,10.0,1.0,0.027638191357254982,1929-03-28
935,10006.0,1929-04-30,10.0,1.0,-0.022332506254315376,1929-04-30
936,10006.0,1929-05-31,10.0,1.0,-0.04568528011441231,1929-05-31
937,10006.0,1929-06-29,10.0,1.0,0.042553190141916275,1929-06-29
938,10006.0,1929-07-31,10.0,1.0,0.038860104978084564,1929-07-31
939,10006.0,1929-08-30,10.0,1.0,-0.013715710490942001,1929-08-30
940,10006.0,1929-09-30,10.0,1.0,-0.029077118262648582,1929-09-30
941,10006.0,1929-10-31,10.0,1.0,-0.0634920671582222,1929-10-31
942,10006.0,1929-11-27,10.0,1.0,-0.028248587623238564,1929-11-27
943,10006.0,1929-12-31,10.0,1.0,-0.075581394135952,1929-12-31
944,10006.0,1930-01-31,10.0,1.0,0.028846153989434242,1930-01-31
945,10006.0,1930-02-28,10.0,1.0,-0.015576324425637722,1930-02-28
946,10006.0,1930-03-31,10.0,1.0,-0.09493670612573624,1930-03-31
947,10006.0,1930-04-30,10.0,1.0,-0.21071428060531616,1930-04-30
948,10006.0,1930-05-29,10.0,1.0,-0.022624434903264046,1930-05-29
949,10006.0,1930-06-30,10.0,1.0,-0.018518518656492233,1930-06-30
950,10006.0,1930-07-31,10.0,1.0,-0.03883495181798935,1930-07-31
951,10006.0,1930-08-29,10.0,1.0,-0.020202020183205605,1930-08-29
952,10006.0,1930-09-30,10.0,1.0,-0.0824742242693901,1930-09-30
953,10006.0,1930-10-31,10.0,1.0,-0.18313953280448914,1930-10-31
954,10006.0,1930-11-29,10.0,1.0,0.05338078364729881,1930-11-29
955,10006.0,1930-12-31,10.0,1.0,-0.21621622145175934,1930-12-31
956,10006.0,1931-01-31,10.0,1.0,0.13636364042758942,1931-01-31
957,10006.0,1931-02-28,10.0,1.0,0.15199999511241913,1931-02-28
958,10006.0,1931-03-31,10.0,1.0,-0.1180555522441864,1931-03-31
959,10006.0,1931-04-30,10.0,1.0,-0.32258063554763794,1931-04-30
960,10006.0,1931-05-29,10.0,1.0,-0.1488095223903656,1931-05-29
961,10006.0,1931-06-30,10.0,1.0,0.1818181872367859,1931-06-30
962,10006.0,1931-07-31,10.0,1.0,-0.14371258020401,1931-07-31
963,10006.0,1931-08-31,10.0,1.0,-0.11888112127780914,1931-08-31
964,10006.0,1931-09-30,10.0,1.0,-0.3730158805847168,1931-09-30
965,10006.0,1931-10-31,10.0,1.0,0.4025973975658417,1931-10-31
966,10006.0,1931-11-30,10.0,1.0,-0.2777777910232544,1931-11-30
967,10006.0,1931-12-31,10.0,1.0,-0.3076923191547394,1931-12-31
968,10006.0,1932-01-30,10.0,1.0,0.07407407462596893,1932-01-30
969,10006.0,1932-02-29,10.0,1.0,0.06896551698446274,1932-02-29
970,10006.0,1932-03-31,10.0,1.0,-0.16129031777381897,1932-03-31
971,10006.0,1932-04-30,10.0,1.0,-0.1538461595773697,1932-04-30
972,10006.0,1932-05-31,10.0,1.0,-0.27272728085517883,1932-05-31
973,10006.0,1932-06-30,10.0,1.0,-0.03125,1932-06-30
974,10006.0,1932-07-30,10.0,1.0,1.1612902879714966,1932-07-30
975,10006.0,1932-08-31,10.0,1.0,0.5820895433425903,1932-08-31
976,10006.0,1932-09-30,10.0,1.0,-0.1320754736661911,1932-09-30
977,10006.0,1932-10-31,10.0,1.0,-0.29891303181648254,1932-10-31
978,10006.0,1932-11-30,10.0,1.0,-0.1472868174314499,1932-11-30
979,10006.0,1932-12-31,10.0,1.0,0.0181818176060915,1932-12-31
980,10006.0,1933-01-31,10.0,1.0,0.0892857164144516,1933-01-31
981,10006.0,1933-02-28,10.0,1.0,-0.08196721225976944,1933-02-28
982,10006.0,1933-03-31,10.0,1.0,0.1428571492433548,1933-03-31
983,10006.0,1933-04-29,10.0,1.0,0.84375,1933-04-29
984,10006.0,1933-05-31,10.0,1.0,0.49152541160583496,1933-05-31
985,10006.0,1933-06-30,10.0,1.0,0.6590909361839294,1933-06-30
986,10006.0,1933-07-31,10.0,1.0,-0.31506848335266113,1933-07-31
987,10006.0,1933-08-31,10.0,1.0,0.27000001072883606,1933-08-31
988,10006.0,1933-09-30,10.0,1.0,-0.11811023950576782,1933-09-30
989,10006.0,1933-10-31,10.0,1.0,-0.2678571343421936,1933-10-31
990,10006.0,1933-11-29,10.0,1.0,0.07926829159259796,1933-11-29
991,10006.0,1933-12-30,10.0,1.0,0.10734463483095169,1933-12-30
992,10006.0,1934-01-31,10.0,1.0,0.1428571492433548,1934-01-31
993,10006.0,1934-02-28,10.0,1.0,-0.008928571827709675,1934-02-28
994,10006.0,1934-03-31,10.0,1.0,0.027027027681469917,1934-03-31
995,10006.0,1934-04-30,10.0,1.0,-0.08771929889917374,1934-04-30
996,10006.0,1934-05-31,10.0,1.0,-0.20673076808452606,1934-05-31
997,10006.0,1934-06-30,10.0,1.0,-0.0060606058686971664,1934-06-30
998,10006.0,1934-07-31,10.0,1.0,-0.3048780560493469,1934-07-31
999,10006.0,1934-08-31,10.0,1.0,0.15789473056793213,1934-08-31
